,accession_name,has_seed,population,species_id,collector_id,date_collected,has_seed,locality_name,latitude,longitude,altitude,datum,collection_trip_id,maternal_lines,ploidy,box_id,source,external_id,background,generation,country_origin,notes,lineage_id,accession_data_json
169,BdTR13k,,,6,3,27/07/2012,,Turkey (various),38.0969277777778,42.3218861111111,1713,,,,,,Iain Wilson (CSIRO PI),,,,Turkey,,,
170,BdTR13m,,,6,3,27/07/2012,,Turkey (various),37.4745083333333,43.4458555555556,1957,,,,,,Iain Wilson (CSIRO PI),,,,Turkey,,,
171,BdTR13n,,,6,3,27/07/2012,,Turkey (various),36.7664555555556,44.53525,886,,,,,,Iain Wilson (CSIRO PI),,,,Turkey,,,
172,BdTR13o,,,6,3,27/07/2012,,Turkey (various),38.0969277777778,42.3218861111111,1713,,,,,,Iain Wilson (CSIRO PI),,,,Turkey,,,
173,BD1-1,,,6,3,27/07/2012,,Soma Manisa,39.1909555555556,27.6079416666667,,,,,,,Iain Wilson (CSIRO PI),,,,,inbred line from single seed descent PI 170218 winter habit ,,
174,BD2-3,,,6,3,27/07/2012,,,33.7608833333333,44.403075,,,,,,,Iain Wilson (CSIRO PI),,,,,inbred line from single seed descent PI 185133  spring habit ,,
175,BD3-1,,,6,3,27/07/2012,,,33.7608833333333,44.403075,,,,,,,Iain Wilson (CSIRO PI),,,,,inbred line from single seed descent PI 185134  spring habit ,,
176,BD18-1,,,6,3,27/07/2012,,Kaman Kirschir province,39.3678472222222,33.7197416666667,278.8,,,,,,Iain Wilson (CSIRO PI),,,,,inbred line from single seed descent PI 245730  winter habit ,,
177,BD21,,,6,3,27/07/2012,,near Salakudin (Salah ad Din?),33.7608833333333,44.403075,,,,,,,Iain Wilson (CSIRO PI),,,,,inbred line from single seed descent PI 254867  spring habit ,,
178,BD21-3,,,6,3,27/07/2012,,near Salakudin,33.7608833333333,44.403075,,,,,,,Iain Wilson (CSIRO PI),,,,,spring habit ,,
179,BD29-1,,,6,3,27/07/2012,,Krym,44.5152777777778,33.5563888888889,260,,,,,,Iain Wilson (CSIRO PI),,,,,inbred line from single seed descent PI 639818  winter habit ,,
180,BD30-1,,,6,3,27/07/2012,,Dilar,36.9905555555556,-3.55861111111111,,,,,,,Iain Wilson (CSIRO PI),,,,,inbred line from single seed descent DSNSCA_6  spring habit ,,
181,MON2_004,,,6,3,27/07/2012,,,,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
182,CAS-2003.16,,,6,3,27/07/2012,,,,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
183,MUR2-31,,,6,3,27/07/2012,,,,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
184,Men2029,,,6,3,27/07/2012,,,,,,,,,,,Iain Wilson (CSIRO PI),,,,,derivative of Men2? Polyploid?,,
185,Abz1021,,,6,3,27/07/2012,,,,,,,,,,,Iain Wilson (CSIRO PI),,,,,formerlyAbi1,,
186,Gal1015,,,6,3,27/07/2012,,,,,,,,,,,,,,,,,,
187,ARN1018,,,6,3,27/07/2012,,,,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
188,Pal2032,,,6,3,27/07/2012,,,,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
189,BAR1020,,,6,3,27/07/2012,,,,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
190,BAN1012,,,6,3,27/07/2012,,,,,,,,,,,,,,,,seeds from Iain Wilson empty,,
191,ABR1,,,6,3,27/07/2012,,,,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
192,ABR2,,,6,3,27/07/2012,,"Decon, Herault, France",43.604262,3.262939,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
193,ABR3,,,6,3,14/09/2012,,"Hesca, Aisa, Spain",42.689502,0.612488,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
194,ABR4,,,6,3,27/07/2012,,"Hesca, Arens, Spain",40.992727,-0.271568,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
195,ABR5,,,6,3,14/09/2012,,"Hesca, Jaca, Spain",42.570276,-0.547943,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
196,ABR7,,,6,3,27/07/2012,,"Valladolid, Otero, Spain",,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
197,ABR8,,,6,3,27/07/2012,,"Siena, Italy",,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
198,ABR9,,,6,3,27/07/2012,,"Ljubjana, Croatia",,,,,,,,,Iain Wilson (CSIRO PI),,,,,,,
199,Adi-4,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
200,Adi-5,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
201,Adi-12,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
202,Koz-5,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
203,BdTR13e,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
204,BD21,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
205,BD21-3,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
206,Ban1,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
208,Adi12_5,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,seed from Richard Poire empty,,
209,Gal1,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
210,Arn1,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
211,Mig3,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
212,Uni2,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
213,Mon3,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
214,Men2,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
215,Cas2,,,6,3,14/09/2012,,,,,,,,,,,Richard Poire (CSIRO HRPPC),,,,,,,
216,Bdis03,,,6,3,17/09/2012,,Huesca Candasnos - Barranco de Valcuerranar,41.4651,0.0176,,,,20,,,Pilar Catalan (Spain),,,,,,,
217,Bdis05,,,6,3,17/09/2012,,Huesca Sarinena,41.78622,-0.18278,,,,20,,,Pilar Catalan (Spain),,,,,,,
218,Bdis22,,,6,3,17/09/2012,,Huesca Berdun,42.61005,-0.89319,,,,20,,,Pilar Catalan (Spain),,,,,,,
219,Bdis23,,,6,3,17/09/2012,,Zaragoza Miramont,42.60873,-0.95909,,,,20,,,Pilar Catalan (Spain),,,,,,,
220,Bdis25,,,6,3,17/09/2012,,Navarra Foz de Lumbier,42.63651,-1.30484,,,,20,,,Pilar Catalan (Spain),,,,,,,
221,Bdis28,,,6,3,17/09/2012,,Navarra Los Arcos,42.58087,-2.20273,,,,20,,,Pilar Catalan (Spain),,,,,,,
222,Bdis31,,,6,3,17/09/2012,,Lleida Castillo de Mur,42.09763,0.8775,,,,20,,,Pilar Catalan (Spain),,,,,,,
223,Bdis32,,,6,3,17/09/2012,,Lleida Les Pallagues,41.76073,1.21092,,,,20,,,Pilar Catalan (Spain),,,,,,,
224,Ban1,,,6,3,19/10/2012,,,,,,,,,,,Vincent Chochois (CSIRO),,,,,,,
225,Adi-12,,,6,3,19/10/2012,,,,,,,,,,,Vincent Chochois (CSIRO),,,,,,,
226,Koz-5,,,6,3,19/10/2012,,,,,,,,,,,Vincent Chochois (CSIRO),,,,,,,
227,ABR114,,,6,3,21/12/2012,,Balearic Isles Formentera Torrent,,,,,,,,,Pilar Catalan (Spain),,,,,,,
228,Bsta24,,,6,3,21/12/2012,,Canary Isles Gomera Agulo,,,,,,,,,Pilar Catalan (Spain),,,,,alternate name: TE4.3,,
229,Bsta25,,,6,3,21/12/2012,,Canary Isles Lanzarote Teguise,,,,,,,,,Pilar Catalan (Spain),,,,,alternate name: LP6.1,,
230,ABR113,,,6,3,21/12/2012,,Lisbon,,,,,,,,,Pilar Catalan (Spain),,,,,,,
231,Bdis402,,,6,3,21/12/2012,,Zaragoza La Alfranca,,,,,,,,,Pilar Catalan (Spain),,,,,alternate names: Bhyb1 Bdis01,,
232,Bdis403,,,6,3,21/12/2012,,Girona Cadaques Port Lligat,,,,,,,,,Pilar Catalan (Spain),,,,,alternate name: Bhyb4 Bdis34,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
235,ALM1,,,6,6,16/12/2012,,Alma Rd. Rural New South Wales,-35.62625,146.79668,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
236,ALM2,,,6,6,16/12/2012,,Alma Rd. Rural New South Wales,-35.62625,146.79668,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
237,ALM3,,,6,6,16/12/2012,,Alma Rd. Rural New South Wales,-35.62625,146.79668,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
238,ALM4,,,6,6,16/12/2012,,Alma Rd. Rural New South Wales,-35.62625,146.79668,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
239,ALM5,,,6,6,16/12/2012,,Alma Rd. Rural New South Wales,-35.62625,146.79668,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
240,ALM6,,,6,6,16/12/2012,,Alma Rd. Rural New South Wales,-35.62625,146.79668,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
241,ALM7,,,6,6,16/12/2012,,Alma Rd. Rural New South Wales,-35.62625,146.79668,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
242,ALM8,,,6,6,16/12/2012,,Alma Rd. Rural New South Wales,-35.62625,146.79668,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
243,ALM9,,,6,6,16/12/2012,,Alma Rd. Rural New South Wales,-35.62625,146.79668,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
244,BIL1,,,6,6,16/12/2012,,Billabong St. Rural New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
245,BIL2,,,6,6,16/12/2012,,Billabong St. Rural New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
246,BIL4,,,6,6,16/12/2012,,Billabong St. Rural New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
247,BIL5,,,6,6,16/12/2012,,Billabong St. Rural New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
248,BIL6,,,6,6,16/12/2012,,Billabong St. Rural New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
249,BIL8,,,6,6,16/12/2012,,Billabong St. Rural New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
250,BIL9,,,6,6,16/12/2012,,Billabong St. Rural New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
251,BIL10,,,6,6,16/12/2012,,Billabong St. Rural New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
252,BLA1,,,6,6,13/12/2012,,Black Hills Park Adelaide South Australia,-34.86304,138.72092,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
253,BLA2,,,6,6,13/12/2012,,Black Hills Park Adelaide South Australia,-34.86304,138.72092,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
254,BLA3,,,6,6,13/12/2012,,Black Hills Park Adelaide South Australia,-34.86304,138.72092,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
255,BLA4,,,6,6,13/12/2012,,Black Hills Park Adelaide South Australia,-34.86304,138.72092,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
256,BLA7,,,6,6,13/12/2012,,Black Hills Park Adelaide South Australia,-34.86304,138.72092,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
257,BLA8,,,6,6,13/12/2012,,Black Hills Park Adelaide South Australia,-34.86304,138.72092,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
258,BLA9,,,6,6,13/12/2012,,Black Hills Park Adelaide South Australia,-34.86304,138.72092,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
259,BLA10,,,6,6,13/12/2012,,Black Hills Park Adelaide South Australia,-34.86304,138.72092,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
260,BLY.1-1,,,6,6,12/12/2012,,Blyth South Australia,-33.842582,138.518735,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
261,BLY.1-2,,,6,6,12/12/2012,,Blyth South Australia,-33.842582,138.518735,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
262,BLY.1-5,,,6,6,12/12/2012,,Blyth South Australia,-33.842582,138.518735,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
263,BLY.1-6,,,6,6,12/12/2012,,Blyth South Australia,-33.842582,138.518735,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
264,BLY.1-7,,,6,6,12/12/2012,,Blyth South Australia,-33.842582,138.518735,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
265,BLY.1-8,,,6,6,12/12/2012,,Blyth South Australia,-33.842582,138.518735,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
266,BLY.1-9,,,6,6,12/12/2012,,Blyth South Australia,-33.842582,138.518735,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
267,BLY.1-10,,,6,6,12/12/2012,,Blyth South Australia,-33.842582,138.518735,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
268,BLY.2-1,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
269,BLY.2-2,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
270,BLY.2-3,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
271,BLY.2-4,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
272,BLY.2-5,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
273,BLY.2-6,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
274,BLY.2-7,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
275,BLY.2-8,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
276,BLY.2-9,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
277,BLY.2-10,,,6,6,12/12/2012,,Blyth South Australia,-33.83361,138.51167,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
278,BRO.1-1,,,6,6,12/12/2012,,Brocklesby New South Wales,-35.823992,146.667107,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
279,BRO.1-2,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.823992,146.667107,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
280,BRO.1-3,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.823992,146.667107,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
281,BRO.1-4,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.823992,146.667107,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
282,BRO.1-5,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.823992,146.667107,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
283,BRO.1-6,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.823992,146.667107,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
284,BRO.1-7,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.823992,146.667107,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
285,BRO.1-8,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.823992,146.667107,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
286,BRO.2-1,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.667888,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
287,BRO.2-2,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.667888,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
288,BRO.2-3,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.667888,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
289,BRO.2-4,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.667888,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
290,BRO.2-5,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.667888,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
291,BRO.2-6,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.667888,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
292,BRO.2-7,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.667888,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
293,BRO.2-8,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.667888,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
294,BRO.3-1,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.668435,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
295,BRO.3-2,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.668435,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
296,BRO.3-4,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.668435,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
297,BRO.3-5,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.668435,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
298,BRO.3-6,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.668435,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
299,BRO.3-8,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.668435,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
300,BRO.3-9,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.668435,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
301,BRO.3-10,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.824122,146.668435,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
302,BRO.4-1,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
303,BRO.4-2,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
304,BRO.4-3,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
305,BRO.4-4,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
306,BRO.4-5,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
307,BRO.4-6,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
308,BRO.4-7,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
309,BRO.4-8,,,6,6,15/12/2012,,Brocklesby New South Wales,-35.68656,146.71989,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
310,BUR1,,,6,6,11/12/2012,,Burra South Australia,-33.71417,139.02889,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
311,BUR2,,,6,6,11/12/2012,,Burra South Australia,-33.71417,139.02889,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
312,BUR3,,,6,6,11/12/2012,,Burra South Australia,-33.71417,139.02889,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
313,BUR4,,,6,6,11/12/2012,,Burra South Australia,-33.71417,139.02889,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
314,BUR5,,,6,6,11/12/2012,,Burra South Australia,-33.71417,139.02889,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
315,BUR6,,,6,6,11/12/2012,,Burra South Australia,-33.71417,139.02889,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
316,BUR7,,,6,6,11/12/2012,,Burra South Australia,-33.71417,139.02889,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
317,BUR8,,,6,6,11/12/2012,,Burra South Australia,-33.71417,139.02889,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
318,CFW1,,,6,6,12/12/2012,,Flinders Ranges South Australia,-31.65786,138.64183,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
319,CFW2,,,6,6,12/12/2012,,Flinders Ranges South Australia,-31.65786,138.64183,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
320,CFW3,,,6,6,12/12/2012,,Flinders Ranges South Australia,-31.65786,138.64183,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
321,CFW4,,,6,6,12/12/2012,,Flinders Ranges South Australia,-31.65786,138.64183,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
322,CFW5,,,6,6,12/12/2012,,Flinders Ranges South Australia,-31.65786,138.64183,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
323,CFW6,,,6,6,12/12/2012,,Flinders Ranges South Australia,-31.65786,138.64183,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
324,CFW7,,,6,6,12/12/2012,,Flinders Ranges South Australia,-31.65786,138.64183,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
325,CFW8,,,6,6,12/12/2012,,Flinders Ranges South Australia,-31.65786,138.64183,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
326,EAH1,,,6,6,14/12/2012,,Bendigo Victoria,-36.67697,144.22168,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
327,EAH2,,,6,6,14/12/2012,,Bendigo Victoria,-36.67697,144.22168,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
328,EAH3,,,6,6,14/12/2012,,Bendigo Victoria,-36.67697,144.22168,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
329,EAH4,,,6,6,14/12/2012,,Bendigo Victoria,-36.67697,144.22168,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
330,EAH5,,,6,6,14/12/2012,,Bendigo Victoria,-36.67697,144.22168,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
331,EAH6,,,6,6,14/12/2012,,Bendigo Victoria,-36.67697,144.22168,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
332,EAH7,,,6,6,14/12/2012,,Bendigo Victoria,-36.67697,144.22168,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
333,EAH8,,,6,6,14/12/2012,,Bendigo Victoria,-36.67697,144.22168,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
334,EGL1,,,6,6,13/12/2012,,Eagle Mountain Adeliade South Australia,-34.97411,138.67297,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
335,EGL2,,,6,6,13/12/2012,,Eagle Mountain Adeliade South Australia,-34.97411,138.67297,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
336,EGL3,,,6,6,13/12/2012,,Eagle Mountain Adeliade South Australia,-34.97411,138.67297,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
337,EGL4,,,6,6,13/12/2012,,Eagle Mountain Adeliade South Australia,-34.97411,138.67297,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
338,EGL7,,,6,6,13/12/2012,,Eagle Mountain Adeliade South Australia,-34.97411,138.67297,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
339,EGL8,,,6,6,13/12/2012,,Eagle Mountain Adeliade South Australia,-34.97411,138.67297,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
340,EGL9,,,6,6,13/12/2012,,Eagle Mountain Adeliade South Australia,-34.97411,138.67297,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
341,EGL10,,,6,6,13/12/2012,,Eagle Mountain Adeliade South Australia,-34.97411,138.67297,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
342,ELI1,,,6,6,13/12/2012,,Elizabeth Downs Adelaide South Australia,-34.54283,138.74951,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
343,ELI2,,,6,6,13/12/2012,,Elizabeth Downs Adelaide South Australia,-34.54283,138.74951,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
344,ELI3,,,6,6,13/12/2012,,Elizabeth Downs Adelaide South Australia,-34.54283,138.74951,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
345,ELI4,,,6,6,13/12/2012,,Elizabeth Downs Adelaide South Australia,-34.54283,138.74951,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
346,ELI7,,,6,6,13/12/2012,,Elizabeth Downs Adelaide South Australia,-34.54283,138.74951,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
347,ELI8,,,6,6,13/12/2012,,Elizabeth Downs Adelaide South Australia,-34.54283,138.74951,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
348,ELI9,,,6,6,13/12/2012,,Elizabeth Downs Adelaide South Australia,-34.54283,138.74951,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
349,ELI10,,,6,6,13/12/2012,,Elizabeth Downs Adelaide South Australia,-34.54283,138.74951,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
350,ELM1,,,6,6,14/12/2012,,Elmore Victoria,-36.48711,144.4059,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
351,ELM2,,,6,6,14/12/2012,,Elmore Victoria,-36.48711,144.4059,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
352,ELM3,,,6,6,14/12/2012,,Elmore Victoria,-36.48711,144.4059,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
353,ELM4,,,6,6,14/12/2012,,Elmore Victoria,-36.48711,144.4059,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
354,ELM5,,,6,6,14/12/2012,,Elmore Victoria,-36.48711,144.4059,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
355,ELM6,,,6,6,14/12/2012,,Elmore Victoria,-36.48711,144.4059,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
356,ELM7,,,6,6,14/12/2012,,Elmore Victoria,-36.48711,144.4059,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
357,ELM8,,,6,6,14/12/2012,,Elmore Victoria,-36.48711,144.4059,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
358,GRM1,,,6,6,11/12/2012,,Port Germein South Australia,-32.99041,138.0481,,,,1,,,Borevitz Lab Collection trip,,,,Australia,,,
